grid side,n quadrants,n pairs per quadrant,n agents,max cluster size,offset,k,seed,time global,model times global,resolution times global,status global,LB global,UB global,n clusters,n agents per cluster,similarity index,cluster similarity indexes,min cluster similarity index,max mean intercluster similarity,silhouette score,cluster congestion indexes,cluster congestion indexes absolute,cluster congestion ratio max,global congestion absolute,global congestion ratio max,cross congestion absolute,cross congestion rate,cross congestion share,model times clusters,resolution times clusters,unassigned agents,model times repair,resolution times repair,final tolerance,LB heuristic,UB heuristic,time heuristic,gap,speedup
40,2,150,1500,750,0,10,20,70.02922769263387,[0.37245967239141464],[69.65676802024245],OPTIMAL,171.0,171.0,3,"[730, 445, 325]",0.9115675442645844,"[0.9764345303415773, 0.7614417850143222, 0.6888539969887371]",0.6888539969887371,0.0444284461484847,0.0083603348493844,"[0.1726549446054885, 0.1686262110154357, 0.08453405336766541]","[126.03810956200661, 75.03866390186889, 27.473567344491258]","[1.8542780748663101, 2.009090909090909, 1.5834415584415584]",256.4720361828273,2.009090909090909,27.92169537446057,0.0186144635829737,0.1088683810910581,"[0.23696746677160263, 0.08169824257493019, 0.06551490165293217]","[2.19666095264256, 0.3229294903576374, 0.1043176855891943]","[131, 322, 501]","[0.038407519459724426, 0.1823419462889433, 0.32892962358891964]","[0.0009370725601911545, 0.05364464782178402, 0.6977539174258709]",2.0,196.0,196.0,5.288338005542755,14.619883040935672,13.24219965123931
40,2,150,1500,750,0,10,21,1702.3920534159988,[0.40149406529963017],[1701.9905593506992],OPTIMAL,214.0,214.0,3,"[725, 700, 75]",0.9792988440805108,"[0.9791872110820506, 0.9591976193507298, 0.5719964789724744]",0.5719964789724744,0.0205307754900717,0.0055472223404108,"[0.2552616822844576, 0.28067109164786824, 0.0]","[185.06471965623177, 196.46976415350775, 0.0]","[2.0136363636363637, 1.85, 1.0]",393.93780271305855,2.013636363636364,12.403318903319018,0.0082688792688793,0.0314854751635044,"[0.2872363645583391, 0.1192169077694416, 0.012505773454904556]","[10.893604688346386, 3.8596026562154293, 0.005656784400343895]","[36, 182, 320]","[0.007630839943885803, 0.11181913129985332, 0.2562114465981722]","[0.0004604607820510864, 0.010715160518884659, 0.1349337212741375]",2.0,226.0,226.0,16.626139545813203,5.607476635514018,102.39250360705024
40,2,150,1500,750,0,10,22,578.692185709253,[0.39446617662906647],[578.2977195326239],OPTIMAL,178.0,178.0,3,"[720, 670, 110]",0.8718185500700584,"[0.7999267269235358, 0.8259202618768423, 0.33021809718169665]",0.3302180971816966,0.0472297935617864,0.0054927277085093,"[0.18805985199214365, 0.21903960985117704, 0.0023243801652892576]","[135.40309343434342, 146.75653860028862, 0.25568181818181834]","[2.15, 1.8944444444444444, 1.0511363636363638]",391.9587921136836,2.15,109.54347826086972,0.0730289855072464,0.2794770278525052,"[0.2816261202096939, 0.11658329702913761, 0.025088688358664513]","[2.045812090858817, 1.5803754441440105, 0.008090510964393616]","[134, 392, 605]","[0.027786092832684517, 0.21436941996216774, 0.37684934958815575]","[0.0007901191711425781, 0.09048805572092533, 0.7089753653854132]",2.0,215.0,215.0,6.564186591655016,20.786516853932586,88.15900913678146
40,2,150,1500,750,0,10,23,1771.9414587281644,[0.4112630356103182],[1771.5301956925541],OPTIMAL,165.0,165.0,3,"[745, 510, 245]",0.9142131608747056,"[0.9804785519417945, 0.7814992688605139, 0.5735381442288953]",0.5735381442288953,0.0501270423289956,0.0082108428140982,"[0.15370586262860872, 0.10193481427261707, 0.041240132416603]","[114.51086765831349, 51.9867552790347, 10.103832442067736]","[1.709340659340659, 1.7976641414141414, 1.4]",220.6619186197359,1.7976641414141414,44.06046324031999,0.0293736421602133,0.1996740693442859,"[0.2909825034439564, 0.09531630389392376, 0.04987279884517193]","[10.765384390950203, 1.7029265761375427, 0.03967766463756561]","[132, 296, 451, 626]","[0.0315689779818058, 0.2982967048883438, 0.18566495552659035, 0.34344523772597313]","[0.0008888896554708481, 0.01809256337583065, 0.09101391211152077, 2.280424788594246]",3.0,177.0,177.0,17.194282431155443,7.272727272727272,103.05410916814232
40,2,150,1500,750,0,10,24,297.4147926811129,[0.39739004895091057],[297.017402632162],OPTIMAL,183.0,183.0,3,"[745, 685, 70]",0.9462632925263648,"[0.9345584824017985, 0.8988174648651301, 0.4880854721697106]",0.4880854721697106,0.0450300779085646,0.0074443114686454,"[0.23463443718255272, 0.27119563790181894, 0.030237223094365957]","[174.80265570100178, 185.769011962746, 2.116605616605617]","[2.3, 2.4545454545454546, 1.222222222222222]",382.5075747891824,2.4545454545454546,19.819301508828914,0.0132128676725526,0.0518141412485764,"[0.28777169436216354, 0.1182045191526413, 0.014372806996107101]","[2.883745012804866, 2.441411444917321, 0.005646528676152229]","[73, 333, 565]","[0.022997960448265076, 0.20631225407123566, 0.38271807320415974]","[0.0006844419986009598, 0.07757017202675343, 1.1752895582467318]",2.0,195.0,195.0,8.6676629409194,6.557377049180328,34.31314700494865
40,4,150,3000,750,0,10,25,1800.8873408064246,[0.8412467241287231],[1800.046094082296],TIME_LIMIT,398.0,408.0,5,"[730, 690, 680, 380, 520]",0.9127356580229256,"[0.9666287722012826, 0.9187261451005704, 0.8455428585806526, 0.7331130564073028, 0.6152223258495193]",0.6152223258495193,0.0399626991306312,0.0068706735663509,"[0.2866654596043957, 0.43238249744816243, 0.267214278008145, 0.2860674437979063, 0.13002357568247996]","[209.26578551120886, 298.3439232392321, 181.7057090455386, 108.70562864320438, 67.61225935488959]","[1.7, 2.35, 2.1272727272727274, 2.25, 1.75]",956.0261251672536,2.35,90.39281937318016,0.03013093979106,0.0945505745015824,"[0.32578020729124546, 0.11525870859622955, 0.11282037943601608, 0.27178686670958996, 0.10258852690458298]","[29.830701222643256, 11.834292629733682, 7.764847859740257, 0.19560355134308338, 0.07958260737359524]","[242, 720, 1139, 1578, 2017, 2470]","[0.053463807329535484, 0.6219051498919725, 0.6876625120639801, 0.7491576261818409, 0.5534745715558529, 0.7477561198174953]","[0.0012914426624774933, 0.04645254276692867, 0.05382566340267658, 0.3094656802713871, 0.4854760728776455, 1800.0254149790853]",5.0,406.0,411.0,1856.981408027932,0.7352941176470589,0.9697928762350518
40,4,150,3000,750,0,10,26,1800.8230952564627,[0.7875533532351255],[1800.0355419032276],TIME_LIMIT,367.0,372.0,5,"[720, 700, 650, 595, 335]",0.9192034257174192,"[0.9473711152875852, 0.9571644215142154, 0.8945127253250725, 0.7778668632485285, 0.5288356901721918]",0.5288356901721918,0.0375020494170281,0.0058408413862446,"[0.24344132473324942, 0.3219479309262228, 0.2734358552515565, 0.13301971489983266, 0.13437888540487927]","[175.27775380793958, 225.36355164835598, 177.73330591351174, 79.14673036540043, 45.016926610634556]","[1.9, 2.8314853338880797, 2.490909090909091, 1.65, 2.1545454545454548]",787.9353015480365,2.83148533388808,85.39703320219417,0.0284656777340647,0.1083807681091434,"[0.11364329233765602, 0.11629094742238522, 0.3620756845921278, 0.1068904809653759, 0.06914659589529037]","[1.5215332973748446, 14.370793407782912, 2.771694641560316, 0.30672309920191765, 0.02769983559846878]","[225, 649, 1057]","[0.05675719678401947, 0.5928969010710716, 0.6738615445792675]","[0.0012141279876232147, 0.04113632068037987, 4.107006387785077]",2.0,420.0,420.0,27.3325134254992,12.903225806451612,65.8857481279577
40,4,150,3000,750,0,10,27,1800.7852966748178,[0.7561556342989206],[1800.0291410405189],TIME_LIMIT,335.0,340.0,5,"[745, 730, 705, 560, 260]",0.9286602699264684,"[0.9421582743712191, 0.9323312641721707, 0.8831009355269059, 0.8395092432288666, 0.48951461028879106]",0.489514610288791,0.0442941970607655,0.0047428512198231,"[0.2404942870894597, 0.16349957435324716, 0.33804627824754174, 0.22305628581560835, 0.0497086247086247]","[179.16824388164747, 119.35468927787042, 238.32262616451692, 124.91152005674068, 12.924242424242422]","[2.5, 1.8772727272727274, 2.218181818181818, 2.0, 1.4]",745.1737674076608,2.5,70.49244560264287,0.0234974818675476,0.0945986677010653,"[0.36782070249319077, 0.1302207000553608, 0.120574451982975, 0.0944383554160595, 0.04949014447629452]","[10.4412733130157, 3.87928968667984, 3.3373583052307367, 0.395632216706872, 0.02849205955862999]","[231, 646, 1035]","[0.04811273515224457, 0.36097631230950356, 0.6187886577099562]","[0.001223236322402954, 0.038741739466786385, 2.7275368832051754]",2.0,391.0,391.0,24.89021248742938,15.0,72.34913312147461
40,4,150,3000,750,0,10,28,1800.5751685593275,[0.5391885954886675],[1800.035979963839],TIME_LIMIT,472.0,486.0,5,"[735, 700, 700, 585, 280]",0.925181438975624,"[0.9617479305925977, 0.9514799459717767, 0.9597769262023457, 0.7774222080104193, 0.457887532821294]",0.457887532821294,0.0612384070687338,0.0066700335769303,"[0.3626327760688829, 0.34802404399975095, 0.3786101132269863, 0.3339356358964203, 0.19855415052783476]","[266.5350904106289, 243.61683079982566, 265.0270792588904, 195.35234699940585, 55.59516214779373]","[2.1227272727272726, 2.2, 2.841375291375291, 2.15, 2.55]",1164.6691680674844,2.841375291375291,138.54265845093985,0.0461808861503132,0.1189545170846261,"[0.11922292597591877, 0.11613893881440163, 0.11131586320698261, 0.3427340146154165, 0.06140890158712864]","[34.617649774998426, 32.656154692173004, 15.417594868689775, 11.11588272638619, 0.07047109864652157]","[197, 696, 1123, 1564, 2027, 2521]","[0.04918135516345501, 0.5948095843195915, 0.4547495786100626, 0.7162572201341391, 0.7474085595458746, 0.5718797203153372]","[0.0011491235345602036, 0.07317836210131645, 0.2687431275844574, 0.40987775661051273, 0.5664804168045521, 1800.0237889532]",5.0,480.0,487.0,1902.0442418735477,0.205761316872428,0.9466526219104816
40,4,150,3000,750,0,10,29,1800.8135635443032,[0.7758812811225653],[1800.0376822631806],TIME_LIMIT,430.0,435.0,5,"[715, 695, 625, 590, 375]",0.9119002169180878,"[0.9474460532573931, 0.9324222800577477, 0.81323258515267, 0.8671237861806635, 0.4744976583241772]",0.4744976583241772,0.0264654195927512,0.0051118256581367,"[0.2559564055856522, 0.37651592013102786, 0.216526743139901, 0.2402131221175233, 0.040965288618741304]","[183.0088299937413, 261.6785644910644, 135.32921446243813, 141.72574204933875, 15.36198323202799]","[2.0026315789473683, 2.3777777777777778, 2.2, 1.7636363636363632, 1.5]",819.8467660524259,2.3777777777777778,82.7424318238152,0.0275808106079384,0.100924264447758,"[0.12541327252984047, 0.11319580860435963, 0.11010590940713882, 0.3706128019839525, 0.09028937481343746]","[4.7859859354794025, 16.19632850214839, 1.1157091278582811, 0.7852642349898815, 0.033311448991298676]","[237, 717, 1143]","[0.05795224383473396, 0.6336947437375784, 0.48330176807940006]","[0.0015216320753097534, 0.049821775406599045, 3.274512194097042]",2.0,490.0,490.0,30.82696176506579,12.64367816091954,58.416835796807234
60,6,150,4500,750,0,10,30,1801.4038832001388,[1.3399082385003567],[1800.0639749616385],TIME_LIMIT,512.0,521.0,7,"[745, 730, 730, 720, 695, 680, 200]",0.9533599785093864,"[0.9808036099652503, 0.9531104575596112, 0.9817778717731366, 0.91512039247151, 0.8589137183041912, 0.9169153990361817, 0.4146320685786598]",0.4146320685786598,0.0262163826056057,0.0065569569110085,"[0.3272385473064768, 0.26970629151115266, 0.28447791537428224, 0.2643009658977312, 0.29554689796966555, 0.22700779591944883, 0.02041189931350115]","[243.7927177433252, 196.88559280314144, 207.66887822322605, 190.29669544636647, 205.40509408891754, 154.3653012252252, 4.08237986270023]","[2.683333333333333, 2.35, 2.15, 1.981818181818182, 1.95625, 2.0873737373737375, 1.3]",1255.5814698637805,2.683333333333333,53.08481047087821,0.011796624549084,0.0422790649153138,"[0.13540343567728996, 0.12641553580760956, 0.4328540787100792, 0.13556691259145737, 0.13839249312877655, 0.11239728331565857, 0.044508855789899826]","[3.7268029376864433, 15.074746735394001, 4.11524567566812, 9.745142802596092, 3.0225336272269487, 2.7700355257838964, 0.014217400923371315]","[200, 775, 1296]","[0.04514611326158047, 0.47638153471052647, 0.8604497779160738]","[0.001165119931101799, 0.08079548738896847, 3.002580439671874]",2.0,574.0,574.0,47.58026346191764,10.17274472168906,37.86031753779483
60,6,150,4500,750,0,10,31,1801.3732616063207,[1.326557695865631],[1800.046703910455],TIME_LIMIT,527.0,537.0,7,"[740, 725, 670, 645, 540, 465, 715]",0.90007777772253,"[0.954134408672682, 0.9644531145562036, 0.9169504866943103, 0.9083925775685741, 0.7984664986868203, 0.7022325269540003, 0.5174037421373848]",0.5174037421373848,0.0286818450312502,0.0042698850872393,"[0.13220366695556837, 0.25589297373326403, 0.1630000054644211, 0.2762210274612175, 0.312355321617985, 0.17870730712411528, 0.09674641260229587]","[97.8307135471206, 185.5224059566164, 109.21000366116213, 178.1625627124853, 168.6718736737119, 83.0988978127136, 69.17368501064155]","[1.55, 1.9, 1.6342261904761906, 1.9166666666666665, 2.1, 1.85, 1.827777777777778]",1044.011952206178,2.1,152.34180983172655,0.0338537355181614,0.14591960322835,"[0.4614883456379175, 0.12114960141479969, 0.12397024966776371, 0.11127427220344543, 0.42197369411587715, 0.08475979603827, 0.158736826851964]","[6.604094710201025, 4.68964615650475, 2.6679675187915564, 0.5548832062631845, 3.8990409430116415, 0.5362145975232124, 0.13594269752502441]","[480, 1114, 1735, 2388]","[0.12812834419310093, 0.9405759070068598, 1.0403977204114199, 1.1301100589334965]","[0.0028586015105247498, 0.07304305955767632, 0.39352563954889774, 1800.0354143604636]",3.0,578.0,581.0,1827.846792133525,8.193668528864059,0.9855165484103274
60,6,150,4500,750,0,10,32,1801.4650282375517,[1.4305506870150566],[1800.0344775505364],TIME_LIMIT,556.0,561.0,7,"[740, 735, 730, 710, 690, 485, 410]",0.9254535162375216,"[0.9166781477152844, 0.9475451842244721, 0.9744374201638344, 0.9270926059397957, 0.7705436406085233, 0.8342364976716417, 0.5550677190241677]",0.5550677190241677,0.0360264609921256,0.0046261862163912,"[0.30129397134524843, 0.12570948020207814, 0.14556680683013964, 0.24088509482796644, 0.09245610877296631, 0.6467598300224132, 0.10856884922594166]","[222.95753879548383, 92.39646794852743, 106.26376898600195, 171.02841732785618, 63.794715053346756, 313.67851756087043, 44.513228182636084]","[2.2363636363636363, 1.7884057971014495, 1.7696078431372548, 2.086842105263158, 1.95, 2.809090909090909, 1.8]",1142.512962443623,2.809090909090909,127.88030858890043,0.0284178463530889,0.1119289783069736,"[0.1377212181687355, 0.12934103049337864, 0.5027837883681059, 0.1262368354946375, 0.1378947962075472, 0.08357365243136883, 0.0811571329832077]","[4.549010410904884, 0.8982922807335854, 1.8466812875121832, 12.713448805734515, 0.5642932560294867, 0.9385433625429869, 0.05076779052615166]","[383, 1060, 1672, 2347]","[0.08025061525404453, 0.6803182922303677, 1.0214390885084867, 1.1227920800447464]","[0.0017805956304073334, 0.07371977530419827, 0.1828390620648861, 42.72196659259498]",3.0,604.9999994490112,604.9999994490112,72.58609784208238,7.843137156686484,24.818320336723453
60,6,150,4500,750,0,10,33,1801.2233177684247,[1.1822114046663046],[1800.0411063637584],TIME_LIMIT,480.0,490.0,7,"[750, 745, 745, 705, 625, 520, 410]",0.9291000328668916,"[0.9682160937325568, 0.9545894110839166, 0.9555103150390906, 0.9049433412072552, 0.8390923232737568, 0.8078041117496361, 0.48868687159873253]",0.4886868715987325,0.0321887516323167,0.0068863802771705,"[0.20442584395022467, 0.24326021555630192, 0.2301795839647287, 0.35903022462342526, 0.21940107206250023, 0.16256765676009846, 0.047288866083701094]","[153.3193829626685, 181.22886058944493, 171.48379005372288, 253.11630835951482, 137.12567003906264, 84.5351815152512, 19.388435094317447]","[2.268181818181818, 2.75, 2.0, 2.1, 2.055555555555556, 2.0107954545454545, 1.65]",1110.7243529001878,2.75,110.52672428620532,0.0245614942858234,0.099508689079799,"[0.13403903506696224, 0.11753703653812408, 0.5097298230975866, 0.12928658910095692, 0.1150556430220604, 0.0874968022108078, 0.09331395104527473]","[3.6992706023156643, 1.7740987837314606, 2.6154496110975742, 119.3504717797041, 2.979865225031972, 0.6262157075107098, 0.041404152289032936]","[311, 957, 1549]","[0.0733213797211647, 0.8649445362389088, 0.9583900049328804]","[0.001909017562866211, 0.062387824058532715, 53.31766017153859]",2.0,555.0,555.0,190.95585022121668,13.26530612244898,9.432668942489906
60,6,150,4500,750,0,10,34,1801.4205859880894,[1.383822312578559],[1800.0367636755109],TIME_LIMIT,541.0,557.0,7,"[750, 745, 740, 720, 650, 560, 335]",0.9329468908752367,"[0.922190055161077, 0.8927193746790519, 0.9355524180457891, 0.9498318691602303, 0.89091706107374, 0.8192970962821715, 0.5314017655814169]",0.5314017655814169,0.0337367886144967,0.0065449281983641,"[0.3440325305785832, 0.21026171814762426, 0.3586790217546794, 0.2322655543695625, 0.2777591805899789, 0.17450308824946323, 0.14290510916058635]","[258.0243979339374, 156.64498001998007, 265.42247609846277, 167.231199146085, 180.54346738348627, 97.72172941969941, 47.87321156879643]","[2.2016746411483252, 1.781818181818182, 2.55, 1.8426573426573427, 2.8317460317460315, 1.7875, 2.049859943977591]",1287.8187657187907,2.8317460317460315,114.35730414834325,0.0254127342551873,0.0887992217479657,"[0.49901608750224113, 0.13575362786650658, 0.1370561271905899, 0.12180046737194061, 0.47358004562556744, 0.0979596171528101, 0.07586627267301083]","[152.75129386782646, 3.6350041925907135, 16.348818430677056, 3.745787724852562, 2.340597791597247, 0.6301210969686508, 0.045565878972411156]","[313, 1040, 1703, 2373]","[0.06797614879906178, 0.9501335565000772, 1.0954528972506523, 1.2178751025348902]","[0.0014779828488826752, 0.07447691634297371, 0.08281045593321323, 89.63455742783844]",3.0,585.0,585.0,277.8239631578326,5.026929982046679,6.48403602595179
60,9,150,6750,750,0,10,35,1802.0154122002425,[1.9442379251122475],[1800.07117427513],TIME_LIMIT,868.0,890.0,10,"[750, 745, 745, 740, 730, 695, 695, 665, 495, 490]",0.9339863101851184,"[0.9884178225071305, 0.9539397346274298, 0.9552684099011692, 0.8406970752019718, 0.9494352644111597, 0.9358069764546093, 0.8816254435526307, 0.921741066630088, 0.7139204793250338, 0.5693186591425773]",0.5693186591425773,0.0371653670538531,0.0048513685125407,"[0.32386429385949855, 0.23617254901713106, 0.29313098786549246, 0.29678044393117925, 0.4043582951501081, 0.26076749636313756, 0.2455179706045334, 0.2529830063639917, 0.19061301832434213, 0.18855904173103422]","[242.8982203946239, 175.94854901776264, 218.38258595979187, 219.61752850907263, 295.18155545957893, 181.2334099723806, 170.6349895701507, 168.23369923205448, 94.35344407054936, 92.39393044820676]","[1.818181818181818, 1.8857142857142857, 1.9727272727272727, 2.2, 2.2363636363636363, 2.0, 2.015217391304348, 2.35, 1.8863636363636362, 1.7944444444444443]",2071.3547755760146,2.35,212.4768629418429,0.0314780537691619,0.1025786917080168,"[0.1379955243319273, 0.569505125284195, 0.12475418671965599, 0.13966546207666397, 0.12422343716025352, 0.10734644159674644, 0.13183942437171936, 0.5573070533573627, 0.08928791806101799, 0.10649698041379452]","[89.74724149517715, 16.924864446744323, 17.486394023522735, 2.681176122277975, 6.012410141527653, 2.54346289858222, 3.1741818860173225, 3.449976295232773, 0.21070007793605328, 0.05554539896547794]","[431, 1330, 2183, 3076]","[0.09801867976784706, 1.2187014482915401, 0.9855699427425861, 1.468830980360508]","[0.002151224762201309, 0.0917159952223301, 0.4352313857525587, 1800.03754751198]",3.0,939.0,941.0,1953.801478229463,5.730337078651686,0.9223124418112482
60,9,150,6750,750,0,10,36,1801.6989032924173,[1.645417757332325],[1800.0534855350852],TIME_LIMIT,788.0,799.0,10,"[740, 740, 735, 735, 725, 725, 710, 590, 460, 590]",0.934056479161252,"[0.965001330737292, 0.9003604730996387, 0.9765267780539538, 0.9601986507975842, 0.9083331749979404, 0.9537171835196153, 0.919785644971554, 0.7944736147406862, 0.7214496468705929, 0.5602414891415729]",0.5602414891415729,0.0310687263374449,0.0039140694118766,"[0.34658644537623895, 0.19016298900199824, 0.2293282053490084, 0.3317731086832147, 0.1903939120599541, 0.25219733162938035, 0.2021984882298373, 0.17665282388234527, 0.14464325138730344, 0.07581720546264414]","[256.4739695784168, 140.7206118614787, 168.55623093152118, 243.8532348821628, 138.03558624346672, 182.84306543130077, 143.56092664318447, 104.22516609058371, 66.53589563815959, 44.73215122296004]","[2.118181818181818, 1.9, 1.95, 2.422727272727273, 1.7785714285714285, 1.9337662337662338, 1.8484848484848484, 1.95, 1.75, 1.55]",1618.470665055882,2.422727272727273,128.93382653264712,0.0191013076344662,0.0796639873161468,"[0.122231999412179, 0.11914629489183426, 0.5907924044877291, 0.12678253091871738, 0.12914972379803658, 0.12738763727247715, 0.11986942030489445, 0.12850391678512096, 0.5747566875070333, 0.11500917561352253]","[17.33119417913258, 0.42660730332136154, 2.2766504175961018, 2.2202002219855785, 10.246107131242752, 5.7074503023177385, 2.042846530675888, 0.7126379255205393, 0.41494195535779, 0.13401307724416256]","[458, 1529, 2456]","[0.11464756354689598, 1.3699878752231598, 1.107374144718051]","[0.002527039498090744, 0.2099291943013668, 6.299649590626359]",2.0,876.0,876.0,57.493234472349286,9.637046307884855,31.337581192425763
60,9,150,6750,750,0,10,37,1801.7772505190223,[1.6607459913939238],[1800.1165045276284],TIME_LIMIT,890.0,913.0,10,"[750, 750, 745, 730, 730, 725, 715, 485, 420, 700]",0.9280644504144482,"[0.9605773188106277, 0.9859276350238685, 0.9529686417882635, 0.9761350719435937, 0.9602715897039265, 0.9185911452845681, 0.9603641373193719, 0.6865158777813966, 0.6414605547705196, 0.5717423067261963]",0.5717423067261963,0.0347605671212166,0.0065499759883413,"[0.19305597320175336, 0.30971773131409336, 0.4529083307836657, 0.3255269467269321, 0.29913758586889905, 0.22417653087277833, 0.32243691362500937, 0.17115189627397978, 0.1322207445491198, 0.12887183711704053]","[144.79197990131502, 232.28829848557004, 337.41670643383094, 237.63467111066043, 218.37043768429632, 162.5279848827643, 230.5423932418817, 83.00866969288019, 55.532712710630314, 90.21028598192837]","[1.9, 2.95, 2.5636363636363635, 2.609090909090909, 2.1, 2.1045454545454545, 2.2, 1.903846153846154, 1.6727272727272726, 1.75]",2024.480978718453,2.95,232.15683859269552,0.0343936057174363,0.1146747443088064,"[0.14134538173675537, 0.11865668930113316, 0.6896614711731672, 0.11930185183882713, 0.27284969575703144, 0.13235928118228912, 0.12930134683847427, 0.1019512414932251, 0.08293426223099232, 0.685225035995245]","[1.9234683346003294, 7.085630137473345, 128.9576009772718, 7.256916496902704, 11.911016408354044, 2.9048122838139534, 83.22754876688123, 1.2212985400110483, 0.19617324508726597, 0.2874661609530449]","[422, 1189, 1943]","[0.12582754157483578, 1.2127423603087664, 2.32056387886405]","[0.0031269844621419907, 0.14508291333913803, 9.309785716235638]",2.0,987.0,987.0,267.16359528154135,8.105147864184008,6.744097183676092
60,9,150,6750,750,0,10,38,1810.63754911162,"[3.2670952267944813, 4.745167922228575]","[2.525998217985034, 1800.0992877446115]",TIME_LIMIT,853.0,868.0,11,"[735, 720, 715, 715, 690, 680, 575, 545, 520, 285, 570]",0.9007293282733928,"[0.9263035440380952, 0.9259427509469715, 0.9406558758561218, 0.8546468492532356, 0.9061445560691338, 0.8932987513218974, 0.8118216417561024, 0.7993393548115337, 0.6456230650218966, 0.5968415023802279, 0.5051816274645219]",0.5051816274645219,0.0251127884167617,0.0041355552676593,"[0.11500771761711381, 0.10409840554738295, 0.07612155068078721, 0.14396790237361276, 0.26917462314251184, 0.11833463828548549, 0.08040796698741182, 0.050804533021824604, 0.013416859408707234, 0.03837038935723145, 0.018943005570579947]","[84.53067244857866, 74.95085199411572, 54.426908736762854, 102.93705019713313, 185.73048996833316, 80.46755403413013, 46.2345810177618, 27.68847049689441, 6.9767668925277615, 10.935560966810964, 10.79751317523057]","[1.6208333333333331, 1.6541666666666668, 1.4333333333333336, 1.6047619047619048, 1.9041666666666668, 1.7431806418219462, 1.5759057971014494, 1.4541666666666666, 1.412202380952381, 1.3479166666666667, 1.382328722002635]",779.4575749939731,1.9041666666666668,93.78115506569397,0.0138935044541768,0.1203159197808793,"[0.7359457742422819, 0.16956333629786968, 0.180952537804842, 0.37582644261419773, 0.6925552971661091, 0.17380041256546974, 0.1569346897304058, 0.1411224640905857, 0.25898703560233116, 0.16146279871463776, 0.3576105460524559]","[2.86629056930542, 4.032511256635189, 8.203418856486678, 0.7954339012503624, 182.3732123542577, 3.8767780270427465, 1.6315974928438663, 0.5204942915588617, 0.3695067558437586, 0.20598066970705986, 0.1882794052362442]","[652, 1851, 2945]","[1.2193721123039722, 4.235567785799503, 4.053849512711167]","[0.011670628562569618, 0.44914141669869423, 1800.133310439065]",2.0,998.0,999.0,2026.778973620385,15.09216589861751,0.8933571803724225
60,9,150,6750,750,0,10,39,1802.0958345141264,[1.9970214329659939],[1800.0988130811602],TIME_LIMIT,822.0,837.0,11,"[745, 720, 720, 700, 700, 625, 555, 510, 495, 335, 645]",0.9014961702951252,"[0.8990809272901653, 0.888887008288404, 0.9304094857439931, 0.9102281716204731, 0.9060265486894415, 0.8496282479273696, 0.743629820969647, 0.8132671326812859, 0.725658353668745, 0.5440628318956207, 0.6262945468881578]",0.5440628318956207,0.0467626695219204,0.004909823141454,"[0.18739500056510258, 0.20837222913494607, 0.24125914512499513, 0.4487786493075729, 0.25760020542998213, 0.1794355294478931, 0.1571470104364841, 0.23712525668396642, 0.14978390296138203, 0.06905378555567508, 0.14421320419009398]","[139.60927542100143, 150.02800497716117, 173.7065844899965, 314.145054515301, 180.3201438009875, 112.14720590493319, 87.21659079224868, 120.93388090882287, 74.1430319658841, 23.133018161151153, 93.01751670261062]","[2.0166666666666666, 1.8863636363636362, 1.986842105263158, 2.3558823529411765, 1.9779904306220097, 1.890909090909091, 1.8693181818181817, 1.8210227272727273, 1.841626794258373, 1.4970588235294118, 1.8136363636363637]",1668.9305758754742,2.3558823529411765,200.53026823537584,0.0297081878867223,0.1201549490038332,"[0.1455110888928175, 0.7912411913275719, 0.2423110492527485, 0.2540300525724888, 0.12376062385737896, 0.12630254216492176, 0.1004200205206871, 0.0896235965192318, 0.08756031654775143, 0.11333560757339001, 0.779542900621891]","[5.270330976694822, 4.36581283248961, 3.967630673199892, 75.55453514121473, 13.547725718468428, 0.9761796370148659, 0.5732655003666878, 2.8104515243321657, 0.3064978253096342, 0.07154976017773151, 0.15250300988554955]","[653, 1759, 2738]","[0.16228479705750942, 1.1452273782342672, 1.7663261629641056]","[0.003455759957432747, 0.1479845866560936, 97.12529467232525]",2.0,966.0,966.0,217.4114341903478,15.412186379928317,8.288873311678527
40,2,150,1500,750,1,10,40,66.12647282518446,[0.7735685650259256],[65.35290426015854],OPTIMAL,211.0,211.0,3,"[735, 680, 85]",0.9521095288040704,"[0.9665945655641893, 0.9090567878169843, 0.49564706617194754]",0.4956470661719475,0.0527066365052835,0.0063164535525618,"[0.20191976580455887, 0.26994025114639847, 0.15294117647058825]","[148.41102786635076, 183.55937077955096, 13.0]","[2.036363636363636, 2.0789473684210527, 1.35]",363.3963314087909,2.0789473684210527,18.425932762889204,0.0122839551752594,0.0507047847494939,"[0.15017937496304512, 0.269795298576355, 0.019099729135632515]","[3.405503112822771, 4.033685278147459, 0.007257299497723579]","[77, 253, 421]","[0.022084766998887062, 0.30844608694314957, 0.21042683720588684]","[0.0006795637309551239, 0.01569574512541294, 0.28965975902974606]",2.0,225.0,225.0,10.590044036507608,6.6350710900473935,6.244211317462256
