grid side,n quadrants,n pairs per quadrant,n agents,mean resource capacity,max cluster size,offset,k,seed,time global,model times global,resolution times global,status global,LB global,UB global,n clusters,n agents per cluster,similarity index,cluster similarity indexes,min cluster similarity index,max mean intercluster similarity,silhouette score,cluster congestion indexes,cluster congestion indexes absolute,cluster congestion ratio max,global congestion absolute,global congestion ratio max,cross congestion absolute,cross congestion rate,cross congestion share,model times clusters,resolution times clusters,unassigned agents,final unassigned agents,model times repair,resolution times repair,final tolerance,LB heuristic,UB heuristic,time heuristic,gap,speedup
40,2,100,1000,5,500,-2,10,32,1.7627138681709766,[0.3170121870934963],[1.4457016810774803],OPTIMAL,89.0,89.0,2,"[500, 500]",1.0,"[1.0, 1.0]",1.0,0.0,0.007539749105706501,"[0.12813888839208534, 0.1474595050622864]","[64.06944419604267, 73.72975253114319]","[1.65, 1.8285714285714285]",137.79919672718583,1.8285714285714285,0.0,0.0,0.0,"[0.10243508499115705, 0.1987022329121828]","[0.704924606019631, 0.6527426729444414]",,,,,,89.0,89.0,2.00797526165843,0.0,0.8778563669729244
40,2,100,1000,5,500,-2,10,33,1.1199146371800452,[0.2891233752015978],[0.8307912619784474],OPTIMAL,96.0,96.0,2,"[500, 500]",1.0,"[1.0, 1.0]",1.0,0.0,0.005963896705339722,"[0.19190876860777756, 0.15319754500857272]","[95.95438430388877, 76.59877250428636]","[1.69375, 1.95]",172.55315680817523,1.95,1.1368683772161603e-13,1.1368683772161603e-16,6.588511031840533e-16,"[0.19677758403122425, 0.08110426901839674]","[0.47318662190809846, 0.4211699850857258]",,,,,,96.0,96.0,1.5223516500554979,0.0,0.7356477967092677
40,2,100,1000,5,500,-2,10,34,1.2869940912351012,[0.35582090611569583],[0.9311731851194054],OPTIMAL,81.0,81.0,2,"[500, 500]",0.9999999999999999,"[1.0, 1.0]",1.0,0.0,0.006580755756072718,"[0.1319271742189699, 0.08523280119003804]","[65.96358710948495, 42.616400595019016]","[1.75, 1.6]",108.57998770450395,1.75,0.0,0.0,0.0,"[0.09039227687753737, 0.19467216497287154]","[0.6886064780410379, 0.4927418560255319]",,,,,,81.0,81.0,1.8197151606436819,0.0,0.7072502988763676
40,2,100,1000,5,500,-2,10,35,2.322878841776401,[0.2794526868965477],[2.043426154879853],OPTIMAL,146.0,146.0,2,"[500, 500]",1.0,"[1.0, 1.0]",1.0,0.0,0.0031717367678906795,"[0.38180549367736405, 0.16851249335459864]","[190.90274683868202, 84.25624667729932]","[2.286363636363636, 2.1]",275.15899351598136,2.286363636363636,0.0,0.0,0.0,"[0.08617763197980821, 0.2031879920978099]","[1.470965726999566, 0.5070573419798166]",,,,,,146.0,146.0,2.615559397265315,0.0,0.8881002068639983
40,2,100,1000,5,500,-2,10,36,1.1594605462159961,[0.2848738150205463],[0.8745867311954498],OPTIMAL,95.0,95.0,2,"[500, 500]",1.0000000000000002,"[1.0, 1.0]",1.0,0.0,0.008112667109724228,"[0.21038694524859383, 0.13232489491185145]","[105.19347262429692, 66.16244745592573]","[1.8, 1.8695652173913042]",171.3559200802227,1.8695652173913042,5.684341886080802e-14,5.684341886080802e-17,3.317271958498092e-16,"[0.19420887087471783, 0.08694632793776691]","[0.7144364831037819, 0.1315969720017165]",,,,,,95.0,95.0,1.4817449438851327,0.0,0.782496711732245
40,2,100,1000,5,500,-2,10,37,1.7465124211739749,[0.2714936351403594],[1.4750187860336155],OPTIMAL,100.99999999999999,101.0,2,"[500, 500]",1.0,"[1.0, 1.0]",1.0,0.0,0.005650538196167635,"[0.16472822243545926, 0.14186034677882509]","[82.36411121772963, 70.93017338941254]","[2.15, 1.668181818181818]",153.29428460714217,2.15,0.0,0.0,0.0,"[0.1644523220602423, 0.2014088260475546]","[0.8508430789224803, 0.12109594489447773]",,,,,,101.0,101.0,1.9473262208048254,0.0,0.8968771654767455
40,2,100,1000,5,500,-2,10,38,1.1849836921319366,[0.28200208907946944],[0.9029816030524671],OPTIMAL,84.0,84.0,2,"[500, 500]",1.0,"[1.0, 1.0]",1.0,0.0,0.004597961916651858,"[0.10716712311708275, 0.2061612158836213]","[53.583561558541376, 103.08060794181065]","[1.75, 2.113157894736842]",156.66416950035202,2.113157894736842,0.0,0.0,0.0,"[0.19393675681203604, 0.09059735015034676]","[0.26583801000379026, 1.018703862791881]",,,,,,84.0,84.0,1.919796894537285,0.0,0.617244300948588
40,2,100,1000,5,500,-2,10,39,1.6028950670734048,"[0.35661482997238636, 0.33370431791990995]","[0.1126771061681211, 0.7998988130129874]",OPTIMAL,83.0,83.0,2,"[500, 500]",1.0000000000000002,"[1.0, 1.0]",1.0,0.0,0.0034227995589978903,"[0.012799571805006581, 0.061295475183347006]","[6.39978590250329, 30.647737591673504]","[1.3000000000000003, 1.3892734553775743]",37.0475234941768,1.3892734553775743,7.105427357601002e-15,7.105427357601002e-18,1.9179223568144992e-16,"[0.2324377428740263, 0.11748680099844933]","[0.2766600379254669, 0.7806083550676703]",,,,,,83.0,83.0,1.978940204018727,0.0,0.8099765034932993
40,2,100,1000,5,500,-2,10,40,0.6541963848285377,[0.19790870998986065],[0.45628767483867705],OPTIMAL,75.0,75.0,2,"[500, 500]",0.9999999999999999,"[1.0, 1.0]",1.0,0.0,0.0077265434077890575,"[0.06643530897207367, 0.06548295162439897]","[33.217654486036835, 32.74147581219949]","[1.3863636363636362, 1.6045454545454547]",65.95913029823633,1.6045454545454547,1.4210854715202004e-14,1.4210854715202004e-17,2.154493949621791e-16,"[0.20364603796042502, 0.09595948690548539]","[0.3026459449902177, 0.1256105510983616]",,,,,,75.0,75.0,1.1882464089430869,0.0,0.5505561640286611
40,2,100,1000,5,500,-2,10,41,1.3322007707320154,[0.3047018318902701],[1.0274989388417453],OPTIMAL,128.0,128.0,2,"[500, 500]",1.0,"[1.0, 1.0]",1.0,0.0,0.0066040077264390715,"[0.14082486876429537, 0.24707576479901983]","[70.41243438214768, 123.53788239950991]","[1.6826086956521737, 1.9045454545454548]",193.95031678165773,1.9045454545454548,1.4210854715202004e-13,1.4210854715202004e-16,7.327059295874624e-16,"[0.09219566802494228, 0.20325864292681217]","[0.2693964811041951, 0.6410859189927578]",,,,,,128.0,128.0,1.5949259768240154,0.0,0.8352743576130309
